GEOID,coniferPct,ripariaPct,hardwooPct,coniHarPct,devPct,sumCarPeKm,pct_nonWhi,categ
132859601011,29.695,3.752,9.391,6.306,32.96,22.954,35.419,Majority white
132859604012,0,0,0.158,1.575,98.296,19.078,60.554,Majority white
132859609042,15.256,1.745,15.42,9.34,26.921,30.146,19.799,Majority white
132859601022,0,0,5.928,11.857,80.438,17.776,34.135,Majority white
132859609032,3.588,1.147,16.899,11.985,34.726,32.373,13.636,Majority white
131479605032,4.017,0.405,7.271,3.731,13.894,9.243,6.879,Majority white
131479604022,16.757,0.8,22.429,4.355,27.538,22.876,21.059,Majority white
131479605031,7.497,0.34,18.427,9.689,39.876,24.165,13.024,Majority white
131479601033,16.61,1.174,26.022,5.891,19.582,22.174,9.949,Majority white
131479601021,6.805,0.774,16.975,5.702,15.508,17.258,2.517,Majority white
131479604021,17.878,2.168,21.809,8.372,14.729,23.225,27.876,Majority white
131479601031,10.07,1.012,21.903,8.692,20.586,21.758,7.436,Majority white
131479601011,14.748,0.916,28.309,6.339,20.837,28.065,14.905,Majority white
131479601012,9.027,0.578,26.841,10.308,18.114,30.154,2.435,Majority white
131479605011,18.941,2.48,22.098,11.781,11.686,26.191,27.453,Majority white
131479605033,4.085,0.825,7.004,5.836,66.012,12.675,52.69,Majority white
131479601032,10.671,0.586,18.307,6.108,20.604,15.932,10.618,Majority white
131479605021,14.634,1.31,19.42,5.36,23.435,19.278,28.444,Majority white
131479604011,2.053,0.945,13.657,8.589,54.45,18.833,29.813,Majority white
131479604023,8.465,0.665,19.679,4.96,48.794,25.514,24.897,Majority white
131079701013,38.151,11.601,4.47,10.339,9.329,22.001,42.329,Majority white
131079701011,24.745,13.208,2.087,9.068,8.024,16.512,18.492,Majority white
131079704011,46.919,7.65,3.007,7.777,14.678,26.571,48.688,Majority white
131079701022,39.348,16.049,1.057,6.901,9.504,19.534,24.549,Majority white
131079701012,31.635,12.774,2.055,7.179,12.358,18.744,32.604,Majority white
131079706021,37.565,15.058,3.457,9.293,8.893,21.101,17.64,Majority white
131079704021,46.371,10.706,2.86,8.191,16.766,24.733,22.222,Majority white
131079706011,40.264,9.816,3.347,7.356,16.84,23.364,38.532,Majority white
131079701021,38.674,17.919,1.709,8.955,7.585,22.455,31.853,Majority white
131079706022,14.244,10.277,1.2,0.213,62.995,26.937,51.534,Majority white
133059702023,6.979,24.174,0.324,0.09,58.833,27.881,69.006,Majority white
133059702021,18.261,13.159,0,0.044,62.665,17.438,24.296,Majority white
133059702024,9.24,15.101,5.482,0,64.152,28.097,24.532,Majority white
133059702011,16.6,12.023,8.207,0.371,52.688,23.725,10.574,Majority white
130830402004,15.639,0.094,52.396,0.481,14.562,38.696,1.15,Majority white
133059702013,17.477,14.089,9.909,0.298,38.931,20.947,9.656,Majority white
133059702022,27.2,24.4,0.119,0.255,39.132,21.996,22.194,Majority white
133059702012,6.182,6.162,0.03,0.621,85.483,21.735,16.417,Majority white
130830401023,9.313,1.355,58.552,3.938,17.954,49.516,1.819,Majority white
130830401032,6.608,6.254,46.169,4.465,20.352,43.27,3.035,Majority white
130830401041,7.921,5.337,48.065,2.425,24.008,44.736,6.733,Majority white
130830402003,14.904,0.529,43.03,0.434,23.858,28.23,2.535,Majority white
130830401042,12.723,0.717,57.979,1.122,19.522,53.892,4.78,Majority white
130830401031,8.104,0.199,52.037,2.299,28.08,48.58,4.274,Majority white
132359501002,30.514,20.976,0.65,24.682,7.808,39.531,42.972,Majority white
130830403003,9.281,0.086,67.723,0.161,20.002,60.276,2.043,Majority white
132359502022,23.117,7.001,0.185,8.344,19.403,18.199,15.112,Majority white
132359503002,12.942,17.878,0.138,9.845,7.601,16.724,28.681,Majority white
132359502012,1.74,18.395,0.124,0,73.146,20.715,77.409,Majority Minority
132359502014,0.55,0.197,0,0.157,91.434,10.282,41.772,Majority white
132359502023,26.903,14.316,0.212,12.668,12.106,21.811,15.34,Majority white
132359502013,2.146,1.663,0,0.322,88.526,14.552,51.935,Majority white
132359501003,17.721,12.3,0.471,7.995,11.659,13.68,18.932,Majority white
132359502021,25.677,23.166,0.062,8.145,24.504,36.754,33.403,Majority white
132359502011,0.194,6.792,0,0.097,89.264,20.472,90.81,Majority Minority
132799702023,13.089,6.405,1.119,3.949,66.472,9.099,71.384,Majority Minority
132799703012,3.771,1.266,0.026,0.908,88.14,15.809,24.305,Majority white
132799703021,0,0,0,0,96.87,1.816,79.664,Majority Minority
132799703022,0,0,0,0.386,99.319,10.101,27.854,Majority white
132799703011,25.917,12.671,1.085,0.399,42.687,15.769,48.248,Majority white
132799702022,3.302,0.266,0.038,0.911,84.785,19.115,74.046,Majority Minority
132799701012,39.215,15.49,0.456,7.482,13.914,22.021,61.169,Majority white
132799702021,32.358,7.354,0.547,2.251,38.873,16.036,14.882,Majority white
132799702012,11.824,10.197,0.198,5.793,48.988,13.984,22.902,Majority white
132799701011,22.279,16.209,0.221,10.858,18.095,18.122,51.148,Majority white
132799701013,28.721,15.338,0.828,9.05,11.527,19.017,25.681,Majority white
132799702011,42.852,14.355,1.17,6.193,11.874,19.862,18.789,Majority white
132799703023,28.167,6.702,0.618,2.078,34.49,17.276,17.028,Majority white
132799705003,30.071,7.616,0.505,3.942,28.863,16.657,14.936,Majority white
132799706004,24.953,10.332,0.657,9.327,16.908,17.828,15.106,Majority white
132799701022,35.081,12.799,0.306,14.433,7.996,19.21,9.069,Majority white
132799701021,14.106,4.61,0.061,0.458,59.905,7.84,70.468,Majority Minority
132799705004,25.805,8.238,0.5,5.579,17.437,16.789,21.722,Majority white
132799706003,25.786,7.449,0.579,8.485,17.67,15.779,19.313,Majority white
132719501021,49.265,9.165,0.97,6.759,21.881,30.385,69.836,Majority white
130919602004,39.604,10.084,1.28,14.401,6.413,20.864,20.18,Majority white
130919603021,38.232,6.489,0.451,8.925,11.363,15.217,26.06,Majority white
130919603022,49.685,9.08,0.761,11.763,9.911,23.945,28.385,Majority white
130919603013,38.741,12.825,0.654,4.368,33.264,23.362,59.195,Majority white
130919603011,18.291,1.503,0.125,0.197,73.771,16.139,23.077,Majority white
130919602001,35.642,6.693,1.02,2.219,33.957,20.29,37.418,Majority white
130919603012,0.489,0,0,0,98.197,14.19,33.166,Majority white
132719501032,47.889,10.171,0.918,5.361,10.506,23.704,22.159,Majority white
132719501031,4.325,10.262,0,1.246,81.341,24.608,21.709,Majority white
132719501011,39.321,12.551,0.274,11.909,8.656,23.753,57.57,Majority white
130630406324,0,0,9.09,1.178,90.059,41.654,86.735,Majority Minority
130630404182,1.352,0,3.119,1.768,93.368,16.405,78.171,Majority Minority
130630406302,0.496,0.045,0.541,1.487,96.138,19.421,81.05,Majority Minority
132719501013,38.538,13.331,0.206,8.205,20.346,29.934,35.058,Majority white
132719501012,0,0.11,0,0.055,98.967,10.101,45.143,Majority white
130630403073,0,0,5.093,6.068,88.642,32.931,70.77,Majority Minority
130630406232,0,0,1.431,0,96.766,28.635,88.183,Majority Minority
130630405322,0.18,0,8.987,0.899,89.15,31.973,95.712,Majority Minority
130630404223,0.092,2.292,0.825,0.367,96.356,17.002,87.522,Majority Minority
130630404253,0,0,0.298,0.497,99.337,19.766,86.811,Majority Minority
130630404093,0,0,0.227,2.044,97.648,11.607,73.427,Majority Minority
130630404204,0,0,2.851,0,96.922,11.846,91.182,Majority Minority
130630406271,1.132,0,5.092,2.214,87.309,20.777,72.524,Majority Minority
130630404174,0,0,2.981,0,99.211,34.348,91.405,Majority Minority
130630405124,0,0,0,0,99.533,15.387,93.051,Majority Minority
130630406371,2.004,0.802,1.336,0.401,84.832,3.919,91.756,Majority Minority
130630406241,0.725,0,4.353,0.914,90.148,18.158,86.267,Majority Minority
130630405183,0,0,1.202,0.321,98.272,38.796,94.068,Majority Minority
130630405292,0,0,1.727,1.805,96.226,19.831,87.979,Majority Minority
130630406273,2.49,0,6.56,4.98,85.182,27.192,82.348,Majority Minority
130630405282,1.056,0,2.113,3.018,91.758,21.531,82.632,Majority Minority
130630406332,0.907,0.972,7.029,1.814,89.042,29.213,79.574,Majority Minority
130630406382,0.423,0,2.207,0.695,87.867,38.266,85.101,Majority Minority
130630404214,3.94,1.449,13.5,2.781,77.408,31.578,82.492,Majority Minority
130630405232,0,0,0.848,1.319,97.857,12.516,89.976,Majority Minority
130630406303,2.64,0.413,7.673,0.578,88.284,25.055,92.073,Majority Minority
130630404251,0,0,0.679,1.745,97.334,20.779,79.942,Majority Minority
130630405341,3.654,8.395,1.166,1.322,85.276,18.043,91.378,Majority Minority
130630405352,0,0,0,0,97.228,20.946,91.469,Majority Minority
130630402034,1.298,0,5.407,2.812,90.197,26.581,89.008,Majority Minority
130630402044,0.222,0,4.442,0,95.944,26.676,94.929,Majority Minority
130630404194,3.417,0.095,5.504,0.475,85.984,15.206,79.344,Majority Minority
130630404213,0,0,8.416,1.158,87.322,20.954,92.839,Majority Minority
130630404222,0,0,0,0,100.005,7.396,93.402,Majority Minority
130630406291,0.39,6.533,3.51,2.633,86.975,26.532,70.633,Majority Minority
130630404233,0,0.197,0.986,0,98.771,45.979,94.343,Majority Minority
130630404262,0,0,4.011,4.345,89.58,25.245,80.81,Majority Minority
130630406321,9.593,0,6.911,10.109,72.823,23.461,87.361,Majority Minority
130630405103,0,0,0,0,100.007,13.373,97.791,Majority Minority
130630406363,3.337,0.799,13.959,3.478,66.646,26.132,88.278,Majority Minority
130550102011,16.13,2.729,40.839,3.658,21.361,38.461,3.448,Majority white
130630404103,2.524,1.606,5.755,2.471,86.533,20.35,80.048,Majority Minority
130550102021,11.56,2.748,36.302,2.849,29.414,34.56,6.756,Majority white
130550102023,15.592,2.313,51.431,2.643,23.514,47.977,9.354,Majority white
130550104011,21.724,1.49,25.161,1.849,28.119,31.257,4.848,Majority white
130550105023,0.989,12.121,1.032,5.287,76.207,21.577,11.395,Majority white
130550104022,0,0,0,0,100.177,19.629,20.05,Majority white
130550104021,9.146,0.446,24.361,0.086,45.919,28.855,13.159,Majority white
130550105021,15.41,3.174,42.088,4.105,25.593,43.825,3.512,Majority white
130550104012,2.035,0,1.955,0,94.63,28.387,12.98,Majority white
130550105024,0.441,0,0.147,0,99.409,12.851,52.837,Majority white
130550105012,23.134,5.376,35.577,2.545,27.308,44.069,16.123,Majority white
130550102013,8.702,0.487,44.138,0.112,36.846,42.91,7.635,Majority white
130550105022,0,0.34,0,0,98.792,20.594,20.784,Majority white
130550102012,8.827,0.808,39.459,0.553,41.046,44.138,18.356,Majority white
130550102022,1.588,6.715,4.174,1.27,78.404,22.797,34.164,Majority white
130550105011,5.919,9.157,11.994,6.859,44.826,18.313,55.282,Majority white
132470601041,16.78,4.895,16.281,6.433,45.589,33.568,67.377,Majority white
132470603181,0,0,6.341,2.466,89.714,12.982,63.324,Majority white
132470603101,0.046,0,3.067,0.372,96.246,9.842,68.927,Majority white
132470603112,9.978,2.072,8.157,14.015,63.461,19.539,73.156,Majority Minority
132470603111,6.729,0.522,13.122,2.777,74.056,29.757,75.913,Majority Minority
132470604082,12.377,1.146,17.153,2.654,58.879,39.758,58.835,Majority white
132470604091,15.856,3.197,16.54,2.292,56.311,34.783,52.865,Majority white
132470603123,2.405,0,9.254,2.875,84.015,26.291,69.226,Majority white
132470602041,1.127,0.906,12.771,3.031,77.79,29.984,70.5,Majority Minority
132470604111,14.502,0.428,13.453,1.844,60.571,35.984,47.754,Majority white
132470604081,23.096,4.97,26.367,8.229,27.078,41.815,44.203,Majority white
132470604101,0.044,0,2.019,1.887,94.636,29.326,62.897,Majority white
132470603182,1.115,0,4.46,4.062,89.558,30.322,58.47,Majority white
132470603163,2.404,0,8.964,2.153,83.684,24.072,43.478,Majority white
132470603162,0.142,0,2.7,0.568,96.407,17.958,83.983,Majority Minority
132470603102,5.251,0,4.827,2.625,86.216,11.076,65.173,Majority white
132470603151,0,0.101,6.142,3.726,86.141,19.294,55.659,Majority white
132470603152,6.899,0,8.804,1.791,80.002,26.65,90.871,Majority Minority
132470603054,10.897,0.806,9.763,6.09,68.944,22.67,87.12,Majority Minority
132470602014,8.381,0.339,12.191,3.894,72.299,25.012,58.143,Majority white
132470603062,5.296,0,3.452,1.891,84.472,9.953,82.158,Majority Minority
132470602033,0.329,0.022,14.056,1.623,79.095,21.916,53.196,Majority white
132470602043,7.705,2.889,34.891,9.248,36.388,44.794,69.628,Majority white
132470602042,3.435,2.658,16.724,2.557,70.154,28.686,75.07,Majority Minority
132470603121,1.325,0,3.016,0.731,92.478,23.013,84.373,Majority Minority
132470603063,13.167,4.686,16.963,4.922,55.992,26.877,80.435,Majority Minority
132470602034,8.865,1.495,14.509,2.653,65.49,25.319,75.416,Majority Minority
132470603141,0.19,0,7.676,1.396,79.68,20.97,84.764,Majority Minority
132470603103,13.997,0.157,5.624,1.951,76.321,15.117,80.813,Majority Minority
132470601032,25.116,6.282,17.286,3.855,30.681,35.594,34.133,Majority white
132470601031,22.208,1.538,26.254,6.282,29.269,32.975,20.513,Majority white
132470604092,0.114,0,9.965,2.278,80.576,22.525,48.26,Majority white
132470604093,15.432,5.257,12.587,3.099,58.099,37.847,61.162,Majority white
132470604064,0.053,0.24,21.033,1.093,74.483,37.502,67.459,Majority white
132470603131,0.469,1.038,5.322,1.506,89.07,27.473,87.075,Majority Minority
132470601042,26.525,0.397,23.243,3.808,38.871,29.287,23.737,Majority white
132470603173,2.628,0,8.408,2.102,86.291,13.045,83.21,Majority Minority
130690107021,26.703,18.929,0.081,4.202,17.934,19.12,21.394,Majority white
132470603122,0.16,0,9.437,1.919,88.136,30.291,83.616,Majority Minority
132470603132,8.574,0,7.548,1.192,63.061,19.38,66.815,Majority white
132470602032,0.164,0,20.482,2.762,74.459,36.716,68.023,Majority white
132470604102,1.063,0.028,7.524,2.154,85.981,25.615,68.345,Majority white
132470603172,25.704,0.399,12.772,1.796,59.151,28.485,89.865,Majority Minority
132470603142,0,0,0,0,99.899,11.291,88.144,Majority Minority
132470604062,0.035,0,4.587,2.015,91.942,24.906,47.694,Majority white
132470602031,0.245,0,17.657,1.226,78.477,20.464,90.058,Majority Minority
132450107133,0,0,0,0,99.461,6.548,91.073,Majority Minority
132450101082,0,0,0.536,1.071,99.342,15.263,68.412,Majority white
132450101092,0,0,0.335,0.168,99.764,23.343,46.683,Majority white
130690103012,39.007,19.273,0.245,4.551,7.499,20.367,14.542,Majority white
130690106004,32.265,16.078,0.042,12.707,4.664,22.187,18.879,Majority white
130690103011,28.446,18.13,0.539,3.575,17.615,20.27,26.849,Majority white
130690106001,24.696,13.996,0.042,5.688,12.09,16.571,24.536,Majority white
130690108012,0,0,0,0,100.022,0,93.75,Majority Minority
130690104011,15.11,18.325,0.183,4.552,49.935,21.041,32.563,Majority white
130690104023,24.491,23.654,0.18,1.486,33.603,30.73,18.414,Majority white
130690107022,20.904,18.104,0.016,0.213,30.178,20.415,33.911,Majority white
130690107011,17.965,7.236,0.142,1.403,43.641,11.51,25.214,Majority white
130690108014,18.838,11.144,0.129,1.414,20.349,11.306,29.887,Majority white
130690103021,32.307,19.075,0.454,6.132,11.833,20.026,53.846,Majority white
130690107013,0,0,0,0,99.596,0.246,77.709,Majority Minority
130690107012,19.772,8.92,0.173,1.923,46.408,12.258,47.842,Majority white
130690104021,18.351,31.565,0.014,0.385,41.935,19.883,44.049,Majority white
130690104022,0,0.215,0,0,98.691,9.721,48.546,Majority white
130690104012,0,0,0,0,99.756,8.116,36.888,Majority white
131510704111,9.017,0.605,12.403,13.629,52.115,24.93,66.367,Majority white
131510704052,21.687,1.714,15.511,1.97,32.313,20.939,51.196,Majority white
131510704051,14.898,2.589,13.833,1.569,37.204,20.866,11.805,Majority white
131510704063,0.565,0,11.338,2.76,68.064,14.312,44.842,Majority white
131510704061,18.605,1.361,17.939,4.614,38.817,27.173,12.939,Majority white
131510701162,4.918,0.375,8.524,2.717,70.1,21.172,59.82,Majority white
131510704121,13.849,5.596,12.384,5.048,45.277,34.761,44.97,Majority white
131510705071,7.118,4.185,15.379,1.988,59.716,33.619,58.287,Majority white
131510705062,17.416,3.844,15.892,5.027,23.778,20.892,43.028,Majority white
131510705081,20.621,2.095,13.524,5.362,31.516,32.931,43.704,Majority white
131510703141,15.505,1.327,16.144,4.25,57.788,32.527,45.566,Majority white
131510701152,3.894,1.935,9.535,3.611,79.114,28.194,88.594,Majority Minority
131510704113,12.182,1.918,12.623,7.147,56.912,22.633,45.761,Majority white
131510704062,9.6,0,7.596,2.11,69.418,11.376,34.52,Majority white
131510703162,3.319,9.607,5.852,3.843,71.529,31.228,72.803,Majority Minority
131510704123,7.592,0,12.475,0.4,71.21,18.232,61.473,Majority white
131510705052,15.956,1.597,17.805,1.355,51.996,27.009,28.167,Majority white
131510704122,17.729,0.794,11.004,5.588,47.395,33.702,32.055,Majority white
131510703231,0.125,0.374,7.72,2.739,88.659,23.368,78.999,Majority Minority
131510704103,29.542,2.398,13.685,9.942,30.27,37.775,12.188,Majority white
131510704124,8.589,1.802,31.287,7.553,50.42,38.188,53.112,Majority white
131510705041,20.349,10.945,11.873,14.734,30.813,29.387,41.111,Majority white
131510705053,20.274,1.379,15.492,2.394,35.622,22.927,41.329,Majority white
131510705033,27.034,0.568,21.015,17.268,14.747,31.562,32.143,Majority white
131510705032,3.818,0.333,11.017,3.573,76.696,27.706,70.508,Majority Minority
131510701181,0.096,0,18.831,2.341,72.424,29.439,68.597,Majority white
131510701242,0.581,0,9.17,2.949,77.087,31.084,72.18,Majority Minority
131510701172,0.281,0.421,12.434,4.192,76.209,36.017,34.074,Majority white
131510701212,12.292,0.549,28.362,4.67,50.419,43.389,61.143,Majority white
131510701211,2.45,0.102,25.614,4.633,65.035,39.361,80.712,Majority Minority
131510701173,1.43,0.046,15.172,0.968,79.781,35.602,63.169,Majority white
131510705031,2.03,1.744,6.146,2.058,83.987,18.994,59.399,Majority white
131510701182,22,1.456,24.807,2.356,35.039,28.663,47.149,Majority white
131510703073,0.477,0,5.541,1.489,91.032,25.697,56.801,Majority white
131510702044,8.981,0.015,21.122,2.792,53.514,25.136,32.942,Majority white
131510701262,1.378,0,10.121,1.418,86.521,30.914,49.969,Majority white
131510701151,4.842,3.095,14.891,8.52,67.648,29.977,83.369,Majority Minority
131510704091,22.297,3.837,17.784,2.742,40.684,31.909,14.635,Majority white
131510703072,6.692,0.238,9.628,5.555,53.009,21.379,61.858,Majority white
132470603171,0.079,0.199,11.912,2.859,82.115,36.65,76.186,Majority Minority
132470603161,0,0,15.835,4.365,78.264,27.588,84.179,Majority Minority
132450107131,0,0,0,0,99.944,7.296,81.92,Majority Minority
132450102052,0.111,0,0,0,99.459,17.306,54.143,Majority white
132450102081,1.266,0.982,0.019,0.113,94.104,16.508,82.334,Majority Minority
132450107132,3.762,4.949,0,2.937,77.227,18.386,89.7,Majority Minority
